16.186 -1.08353 -0.0930032 -7.52068 
-2.13152 -0.253322 -2.41539 -1.4364 
-0.257093 3.48718 1.51251 -0.806016 
-24.4985 0.216252 -0.404918 2.28357 
-0.285029 -2.3876 -0.142323 -0.134833 
-5.21134 0.657576 0.154452 -0.579901 
0.29641 0.804451 -0.336935 -3.74974 
-5.48375 -1.01234 -1.16394 0.465463 
14.082 -2.89454 -1.20131 -1.64746 
3.91861 1.23066 0.722077 2.58034 
1.42755 0.650048 -5.38523 -0.970195 
-0.762734 -6.8059 -20.6295 0.483848 
0.945361 -152.346 -0.845561 0.600682 
0.013456 -5.28031 -1.76914 -4.45395 
5.1572 -1.94418 -1.47026 -4.85071 
1.17678 0.708294 11.5892 -0.300375 
1.2408 -3.16105 -3.34021 -0.0494943 
-0.4115 -0.802296 -0.643656 -77.3274 
2.73746 0.635748 -0.708633 1.68308 
-3.82329 0.127512 0.627148 0.0643234 
-0.109263 -0.369248 -4.38761 1.14761 
-0.464478 -5.80947 1.18833 -0.685946 
-1.50853 -90.5329 8.39428 -1.0786 
0.227021 -0.630476 -0.297966 -0.175692 
208.954 2.37192 -3.08256 0.939279 
72.1919 1.53186 0.400879 0.223915 
1.11396 0.138608 -0.814286 1.51428 
0.266839 -1.74007 -19.9431 -3.72084 
-4.70806 0.504825 -0.905606 -0.608041 
3.38182 -31.2386 0.837668 1.91479 
-0.421618 -0.274914 0.0445422 0.146814 
1.27945 0.309506 1.06333 -1.53335 
-10.081 0.397758 1.18746 -1.88314 
1.01969 -4.35041 -0.117317 1.17529 
0.176292 -1.84174 -11.8435 -0.34229 
-0.160393 -0.505224 0.636296 0.185651 
-0.401067 -21.0614 -0.845625 -0.0449513 
0.0848806 -0.694633 -4.9558 -1.03873 
-0.0902017 1.12901 -0.155105 0.238184 
-0.326744 0.686514 -3.6694 -5.53858 
1.98473 -0.937631 1.03458 0.239968 
-0.880869 -0.268759 1.20441 -1.57011 
-0.166668 -0.790539 2.01577 -4.99576 
-0.462087 0.590617 -1.06964 0.200508 
0.740354 -5.53279 0.62852 -0.386624 
-1.89708 5.21064 0.917669 1.13304 
-2.83278 -0.431093 -3.34046 0.117828 
2.15309 -0.820576 -11.9072 -0.610334 
0.152356 -0.45532 -0.638971 -0.604812 
-0.236394 -0.738591 1.23193 0.103444 
-0.289236 0.545196 -0.456971 0.0498943 
-0.179926 0.641823 2.82187 0.707785 
-0.638091 0.336471 1.02099 -0.38324 
3.58904 -5.75214 -0.443055 -1.61086 
0.560125 -0.383596 -0.5856 0.071153 
-1.80694 -0.4943 -0.886448 0.374073 
-2.04794 1.848 23.1283 -1.01648 
0.541849 0.00208963 -0.163528 2.25687 
-2.14661 0.414452 0.601364 -0.978421 
-11.8467 -3.54646 0.0831128 0.205187 
4.57597 -0.729558 1.19889 1.40897 
-0.387757 -0.585316 2.9703 0.136254 
0.441692 1.45802 0.935409 1.43777 
-1.25881 -5.67416 1.77588 1.59318 
1.33456 1.41426 0.140951 1.4776 
-4.03923 -0.871548 -2.48501 1.10114 
1.16409 -2.81386 0.160537 1.15269 
0.81303 1.20704 -0.95973 0.573244 
-17.351 -2.53722 -0.757167 1.31349 
172.959 0.100249 -3.66421 -0.493188 
0.00760817 1.24041 -0.194003 0.892155 
0.407578 1.15344 2.98197 4.11354 
-1.88684 -0.416772 -0.523925 0.842262 
-1.23122 -1.08977 0.414207 1.14366 
-1.21134 2.75657 -2.23946 1.71982 
-0.454389 5.09342 -0.540295 1.04351 
-0.247863 7.32371 -0.981617 0.0790878 
4.84884 0.376539 2.25429 2.09456 
-2.06194 0.268583 -1.16703 0.281872 
2.7236 -5.63209 -1.32841 -0.591693 
-0.787776 -2.7704 23.1511 -1.63496 
0.87796 -0.480717 -2.18363 -4.49667 
0.443296 14.8449 -5.62889 -2.4082 
0.322485 -0.462044 1.38908 2.02249 
1.55462 -0.597721 3.06073 0.79036 
-0.153047 -1.92804 3.06217 -0.452521 
42.3772 -0.837517 -1.65645 -1.40746 
0.276675 0.811967 7.35128 -0.912228 
-111.729 -1.7185 -0.205762 0.932893 
0.545402 -0.885465 0.667515 0.949717 
2.32371 -0.438203 0.153703 -0.0873637 
3.61941 -1.38086 0.624151 1.18814 
4.36049 -0.768969 -0.349314 -1.64524 
-1.62598 -6.23511 0.133196 -0.0234324 
3.90877 -9.7121 1.6298 0.488995 
1.31433 -0.492759 -0.0945966 0.658921 
12.1399 -0.927817 -33.0769 -2.84594 
-5.53501 18.1106 -0.783855 0.517943 
-0.742357 -0.80804 -2.03116 -1.70248 
3.04974 0.498533 0.689132 -0.664511 
0.176817 -1.12781 -1.014 -0.221445 
-3.85367 1.91627 -0.916563 -9.25494 
1.45057 -2.48139 -9.416 1.87074 
-6.92501 1.30358 -0.0779789 -0.0792666 
-0.407161 -2.18074 -1.31551 -0.582581 
0.42382 33.114 0.0335223 -1.39926 
-0.242629 1.54908 -0.369974 4.99132 
-1.23475 0.230319 0.961004 -4.11962 
0.288032 -6.35238 -0.22842 0.453956 
5748.71 -2.95129 -1.32615 0.467646 
-0.428349 1.13063 -1.97459 0.156661 
0.0518138 -10.017 -1.0239 -0.0851827 
-2.1992 -0.475315 0.527512 1.43593 
2.1369 -2.28346 -1.28148 0.481426 
-0.407973 -1.45609 -0.945458 -1.03646 
-1.90872 0.25288 0.161875 -1.76224 
-1.25673 1.36633 -0.0146681 0.793013 
-0.229709 7.85561 0.222871 -2.0271 
1.082 4.08294 0.316315 -0.718887 
0.976591 -0.605781 25.9456 -1.24788 
-2.51537 -0.588365 1.59558 -0.0384865 
0.554902 -2.25365 0.283934 0.165849 
-3.38514 -2.98801 -0.929664 -3.23817 
-1.64774 -4.99825 -0.102648 1.02601 
0.114638 -4.17556 -3.10839 -0.21438 
-3.22223 2.68871 0.994439 -0.655352 
2.60075 0.885251 0.00821281 -0.438712 
-0.922592 -3.72114 0.339453 0.104068 
2.12477 0.209156 -0.30253 -9.08732 
2.30234 -0.870742 -0.762963 -0.750078 
0.226686 6.48244 0.611698 0.0251538 
1.25603 -0.909319 -0.703316 0.263593 
1.10992 1.69572 -0.731792 55.5318 
-0.644437 1.60395 -3.74641 0.515992 
-1.45562 -2.39614 4.97241 0.357992 
0.803564 0.325321 0.106515 0.271765 
-0.0707833 4.68048 0.402507 4.78923 
-0.998341 -0.327668 -2.38649 -1.14677 
-0.695407 7.57465 14.7551 1.33224 
-0.997735 -0.323033 -2.91278 1.94294 
8.60258 -0.522314 -0.738357 -1.43176 
-0.0805425 -0.0124936 -1.34893 0.46235 
-3.86894 0.313654 0.291818 -0.774499 
1.09508 0.0365279 1.17108 2.2873 
0.454922 1.1452 0.822184 0.00966649 
0.106395 -1.37756 -0.975358 0.787138 
-0.976135 -0.0512441 -0.380978 1.23695 
-1.87222 0.583459 -1.78099 47.2439 
-1.96667 0.554066 -0.190425 0.462646 
-2.17544 -0.0245612 7.22331 5.68139 
0.390321 0.211555 0.944761 1.39058 
2.773 -2.00174 0.294414 -0.801885 
-0.691847 1.0544 0.848853 -5.1329 
3.30051 -0.922016 2.37724 2.84394 
-0.213531 0.0206646 -6.14491 2.7934 
0.961035 0.144221 -0.380064 1.55209 
-0.498194 -6.20839 0.404599 1.17443 
-0.622549 9.41427 21.7602 -0.701107 
0.380882 0.751136 -8.6687 2.35862 
0.0631033 1.32923 -1.84188 0.266699 
-2.17222 -5.45743 0.354342 3.86804 
11.8513 -0.260539 -0.314937 -20.5104 
-0.474875 0.396531 -1.46823 21.47 
14.6522 1.38593 13.5806 -1.00108 
1.27412 -0.402011 -0.226778 0.543221 
-2.07725 -1.638 -1.76189 -0.676497 
0.234564 0.583691 0.690046 -0.620034 
-0.22769 5.21038 0.462885 0.101529 
-4.44423 -1.56296 -2.39529 0.206968 
0.536181 2.37029 0.693995 1.07421 
-4.36507 -1.34964 1.5747 -10.2239 
1.85987 0.288676 1.31907 0.107723 
-8.65264 8.43625 1.25914 -5.4603 
0.781631 -3.15524 -2.21065 -2.70082 
-2.81806 1.14885 -0.387531 4.6544 
-1.28489 2.03332 -11.3052 -7.08518 
0.936524 6.68138 63.6764 2.37329 
0.974407 -3.60357 1.43095 -3.19562 
0.153011 2.83254 1.51473 -33.9675 
-3.78719 0.572545 -0.608857 -2.02407 
0.346723 -14.5015 -2.56111 -0.573038 
0.25736 -0.448928 0.940417 -2.23977 
4.5438 0.528723 0.389949 -2.13292 
1.57538 0.00689684 -2.63892 -9.76086 
2.80811 1.34862 0.369964 -0.678859 
2.45238 -0.449535 -3.29726 2.74565 
0.799129 -0.440169 0.46277 -10.5086 
0.78082 1.68088 13.52 1.01113 
1.09443 -0.854181 -0.989301 -1.21611 
-1.40289 -0.326549 0.139082 -0.0618009 
-0.516003 -1.80063 -0.253937 -0.420364 
0.486365 -0.782064 0.70631 0.140986 
1.67108 1.14568 4.25964 -0.188463 
0.321771 0.137676 -0.569264 -2.39599 
-1.79925 0.934539 0.209211 -1.20533 
62.5033 -0.56762 -11.8241 2.43386 
6.75165 -0.0358811 -1.35242 2.06462 
3.27898 1.34435 0.925551 -0.481986 
0.450139 -0.647578 2.60946 -1.27142 
-0.404048 -0.563776 -0.173634 0.259525 
0.00387009 -0.361863 0.535718 9.6496 
2.45167 0.424229 -0.99931 -0.39947 
22.702 0.768373 0.69558 0.128328 
-0.675007 -0.50362 178.109 -2.58475 
-0.103269 2.24467 -5.82379 4.09846 
2.18379 -0.00290105 -0.15367 -0.441059 
-0.39177 -0.582371 2.35792 358.637 
-3.75556 1.11901 0.294767 -0.351165 
-0.143063 -0.0944422 -0.453396 -5.72077 
2.28671 2.05162 68.6993 -22.376 
4.73203 -1.06229 7.91372 -0.305587 
-0.634982 -0.961552 0.68897 0.845394 
-0.42204 -0.228071 32.0293 -0.10499 
3.11926 0.864924 1.79567 2.36158 
-1.66134 1.34735 -10.8754 1.13258 
-1.09711 0.241228 -1.20736 -0.318698 
-0.432303 1.24136 -0.624425 0.392568 
-1.89764 -0.110354 0.355388 7.46649 
-1.26849 -0.678415 -1.94696 0.449939 
-1.32088 -0.489462 0.197756 -13.4459 
2.82807 0.131099 -0.949489 -1.28703 
1.68859 -0.83007 -0.739009 1.10928 
0.303912 -56.087 0.579103 -0.770225 
-0.719872 -1.0263 -0.654175 1.11871 
-0.356525 -0.20838 0.94036 -0.206381 
0.680482 2.28983 2.65863 -0.453962 
14.9741 0.655691 0.114674 -0.35362 
-0.362722 0.525669 0.0884325 -1.16234 
0.49756 0.6004 0.494924 -0.0353835 
9.96461 3.50939 0.450302 -1.47804 
0.615977 5.68512 -0.62813 -1.32849 
-0.214824 1.46744 0.470781 -2.73123 
1.62872 0.186698 0.188725 1.04369 
0.879519 23.8245 0.0198919 1.5243 
0.208255 -1.9352 -0.664614 1.71328 
-5.29017 0.750415 0.271174 -0.827169 
-0.801646 -2.75675 0.234193 -110.23 
1.19977 0.488559 -0.467726 0.399898 
-0.268091 0.0477538 -0.675891 0.244114 
-1.13442 -2917.51 2.48651 1.87957 
-2.10169 1.59828 2.23512 -7.49468 
0.654377 3.19423 2.74405 3.07752 
-12.1378 -0.925611 0.109434 -1.54537 
-1.73988 -0.249369 1.22387 2.33694 
-7.57401 -0.971688 1.98948 -2.58726 
-0.350672 -8.21595 5.72501 0.728554 
-87.9909 0.405538 1.35066 -1.82289 
-1.35186 -2.43599 -12.7592 -17.9338 
-0.109324 -0.207676 2.0226 13.3407 
-0.0816193 0.131177 -0.568949 -0.757628 
0.0508696 2.79884 0.0462626 0.657961 
-5.46728 -0.0806014 0.80871 -1.76879 
1.46846 0.382401 1.0547 -0.992906 
0.099164 -0.0778127 -1.15575 0.719622 
1.04898 -6.01115 1.72598 -9.72433 
0.103991 0.838435 -0.215339 0.0214348 
8.73703 0.613937 0.788368 3.78215 
-0.802546 1.06605 -1.40553 -2.16611 
-0.30413 13.1923 0.818628 -0.655084 
2.38941 0.408106 -1.7411 0.228668 
-1.48778 0.861159 -7.44454 0.176044 
2.28964 -3.07172 0.558112 55.9807 
0.649557 0.719703 1.58201 0.315827 
-5.67025 -0.599913 4.16576 -0.391005 
0.639573 -0.504979 8.79182 -6.0198 
1.96231 -0.281084 -0.50965 0.359467 
1.94641 0.17043 1.04122 -0.540324 
30.0722 -6.87799 0.909879 3.57458 
2.35504 -4.80317 -0.703545 0.0328484 
-1.24552 -0.864748 0.255872 -2.4825 
1.28916 0.280633 2.7379 -4.18983 
12.6205 -0.752903 -2.67379 3.36318 
-0.140862 -1.83688 -2.27851 1.31735 
-0.446097 0.670178 -0.118541 1.36763 
1.16065 -0.0388846 0.447562 0.114727 
-0.596223 0.951778 -18.5061 0.309395 
0.0796056 -0.512469 -0.498531 0.628074 
-4.41556 -3.53233 -22.1497 -0.929536 
-4.32201 0.100903 -2.38171 -0.140534 
1.0883 -0.116745 1.65688 4.20178 
0.224849 1.66973 0.145984 1.15837 
11.5384 4.51461 -1.64311 -0.022291 
10.5927 -0.728676 0.100263 -2.56766 
-1.35727 0.0322746 1.38869 -7.69833 
-8.37348 3.24159 -0.507281 -1.63054 
-5.04668 6.38284 5.40862 1.9235 
-1.32071 -0.394511 2.95248 0.310784 
4.14437 0.462206 -4.41959 -0.452785 
1.05878 4.76229 -1.34535 -0.194896 
-0.528991 0.341995 -4.6016 0.682766 
-4.77529 -0.331983 -0.0224108 0.936403 
-0.150626 1.11381 -1.07918 -0.436438 
0.904583 1.52214 -0.579681 0.104892 
0.192795 1.22457 0.877724 -0.800196 
0.358277 -0.253306 -1.38724 0.699866 
1.93353 0.52706 0.576687 13.8522 
-4.45659 0.295139 -2.78423 -0.507084 
-0.29276 0.0476578 0.213119 0.0223039 
1.05778 2.34176 -0.574529 0.508283 
-1.77522 0.408635 -13.4902 -5.17114 
0.817802 0.393749 -0.556421 12.5037 
-0.414202 0.791707 0.14731 0.201687 
0.185 4.10542 -1.86121 0.687759 
1.98097 3.00621 -18.2194 0.406099 
5.43578 0.852338 0.366456 1.90518 
-0.302646 -0.211826 0.220951 -3.64124 
0.638047 -0.0339235 -2.10814 -0.327561 
5.18708 0.275289 0.986256 2.65 
-3.18348 -0.473762 0.684569 0.807222 
1.6099 -1.29931 -1.08219 -1.92728 
0.0719083 1.00627 0.599446 -1.94933 
0.596764 1.01703 0.972868 2.98265 
0.325574 0.91096 -0.904862 0.489862 
0.440757 -0.43624 -0.678226 -4.19505 
0.732269 0.637264 -13.2319 -22.2793 
2.04563 -9.27697 0.594714 -1.41039 
-0.693136 -3.64084 -0.401999 -3.15537 
0.736554 -0.874071 0.959396 3.01365 
1.3693 0.353224 3.37244 -0.0789038 
-1.82 1.86655 -0.842741 -0.555458 
0.344309 -5.78299 -0.374735 5.10792 
-9.85347 -2.873 8.48335 0.945068 
-0.412026 0.447792 -0.0905619 -0.201572 
0.190266 1.6531 0.107786 1.83697 
-1.32212 -0.703955 0.478226 -14.0993 
0.805698 -0.772601 2.37153 -0.0540538 
2.14359 2.77223 1.16702 0.266941 
0.887195 2.95062 0.430604 -5.23938 
-12.9957 -0.673613 0.184732 -0.0850106 
0.104082 -2.19701 -0.135953 -0.634188 
0.146863 0.822553 0.0504846 0.334084 
0.870955 1.59176 -1.83914 -0.203428 
5.82782 -2.12042 39.9968 0.625468 
1.06392 -3.03551 -0.738307 0.205188 
0.495406 0.300177 -0.678847 -1.84943 
-1.18394 -25.4348 -2.96789 10.5876 
-0.846481 -1.08169 1.94196 -0.35875 
-0.0433088 -4.8806 -0.514692 -1.23646 
2.31213 -0.16737 1.00311 -1.47606 
-4.46429 0.23486 0.103759 -2.37549 
7.12701 -1.36256 -0.878981 -1.21665 
-2.44851 0.937332 6.09552 -1.31036 
-1.24404 2.90899 1.52106 -0.279793 
-0.915139 0.375259 4.7294 -0.0553827 
-1.07942 -0.646711 1.51187 -210.863 
3.94639 0.154001 1.93732 2.52986 
-1.11185 0.185582 -0.0494177 -1.48357 
-0.198171 0.0250608 -1.09005 -1.36138 
0.318878 -2.21625 0.0654479 -1.96352 
-2.11038 0.329431 2.55266 2.38255 
2.51913 0.298115 0.564118 0.274935 
7.20118 -31.5389 0.206856 0.61896 
0.462666 -8.75616 -0.0930645 0.657249 
-0.240921 0.834053 1.58692 -9.7376 
0.520067 12.9483 81.904 -1.60907 
-1.28978 0.234884 0.033637 -0.256563 
-1.04389 -1.96632 -0.147209 -0.7026 
-2.94658 0.616629 0.177351 -0.404337 
-675.317 -0.0106735 -0.304813 -4.95219 
1.04695 3.22194 -0.866153 -1.42027 
-1.57952 -2.5393 1.0635 0.560713 
-0.283252 -0.478848 1.9129 0.181518 
-0.621855 1.04972 0.192724 -0.925566 
-3.20474 0.407282 -0.561054 -0.588982 
0.369959 -1.41318 1.92448 1.03846 
-0.520013 -5.21813 0.341943 -1.77264 
-1.4242 2.50214 1.76185 19.2766 
1.27109 4.03068 -8.18953 0.163811 
-1.91448 -0.411122 2.2441 -1.60691 
-0.752328 -0.942387 0.83371 -1.36344 
14.8393 -0.8071 7.57799 -0.509101 
1.07804 -1.95984 1.89974 4.84344 
-0.661531 -1.35511 -0.321924 -1.42469 
-0.63351 0.427746 -0.0761219 0.106887 
0.542911 1.61232 2.06857 -0.411988 
-0.100218 1.85004 -0.327771 0.0416706 
0.257552 -0.6818 11.4576 0.116646 
0.42224 -0.571842 -0.75251 -1.75631 
0.659247 -0.232874 0.23874 0.188098 
-0.936883 -0.209356 0.69539 -0.0775753 
-0.143317 -0.814844 -0.0818711 0.352461 
-1.4771 0.124819 1.58266 -0.154146 
0.869016 -0.359095 -2.4086 0.27253 
-0.386392 -2.21063 -0.192254 -0.110754 
-2.19273 -312.488 4.78109 -2.0251 
0.654129 2.29662 -1.4363 2.57311 
0.167873 0.769338 -0.253781 -0.581635 
-1.94842 -0.120131 -0.128453 -3.4779 
-1.63304 2.84885 -4.74606 -0.371186 
-8.16572 -1.09934 0.94262 4.73372 
0.538781 0.849192 -1.63114 7.25694 
0.183174 0.838877 -0.64232 -1.37611 
-1.03049 -0.631245 -7.01613 1.09321 
-2.74542 0.185783 0.694973 -11.2088 
0.626198 0.474953 0.261564 -26.5887 
-0.379008 0.830613 -245.362 0.361529 
1.24857 -1.31567 -0.655811 0.731937 
-3.59526 -0.252169 0.254046 1.12893 
2.25539 1.13033 0.642899 -0.258064 
7.79634 -32.4917 9.96768 2.22194 
1.63259 0.658937 -2.19849 -0.905567 
-0.772895 0.0834836 -1.09908 4.61919 
2.80342 0.88387 0.087095 -0.0247477 
0.185199 -2.48871 -2.71247 -0.463268 
-35.361 1.84065 -0.810832 -0.841966 
-0.0213335 -5.11832 -0.649226 -0.0574593 
0.504354 13.9525 5.08326 -1.02652 
4.84381 -61.142 0.687046 -7.09893 
-1.55617 0.375216 -0.228604 -0.489751 
2.75109 -0.300724 1.23119 -2.08845 
0.189245 -0.449076 -0.291781 0.535634 
9.59314 1.83445 0.42238 6.2608 
0.216883 -0.984586 2.96326 -0.787308 
-0.676964 0.99813 -48.2423 0.368897 
-0.0839147 -0.284893 0.192582 -2.40033 
0.200278 0.826368 3.66061 2.47371 
0.0398373 -0.93501 -0.566762 -0.509221 
0.573375 -3.85722 -4.05012 -0.105222 
1.92407 0.845004 -0.515189 -108.7 
-10.932 0.493558 0.302884 -0.414151 
-15.81 0.0564343 -2.65561 1.55335 
2.90556 -1.26565 -0.997874 0.883899 
0.512411 54.7647 84.084 -0.549499 
-0.260278 0.0695357 -0.990544 -0.830929 
-0.425603 0.461853 8.4585 -0.810893 
-4.43052 0.532577 39.6314 -0.109078 
-0.384195 2.90083 -0.141952 0.201107 
-2.75086 1.52555 -0.306663 -1.01478 
-0.377279 -0.0689958 2.5491 -1.48961 
0.792136 -1.37711 -0.0962177 0.303209 
-2.54565 -0.780428 -1.15392 2.43023 
-2.15877 -8.02715 -6.29744 6.1403 
-0.782589 0.83427 0.71863 -1.30422 
-0.290335 -2.08091 -13.483 -6.7489 
-0.68873 1.29812 0.315587 -0.0120365 
0.150921 0.350048 -2.51287 -0.485149 
0.459788 -0.736306 -0.104006 -1.32104 
2.5447 -1.9624 -2.00709 0.737994 
0.41979 -19.7577 2.10548 0.181977 
-0.671138 -3.03601 0.129353 8.02311 
-0.00968518 -3.61448 3.26344 0.607107 
-0.254817 0.301335 0.640898 2.28549 
-2.78907 -0.417635 1.72476 1.96281 
0.907323 2.21012 1.86661 -0.246318 
0.460586 1.69411 0.0352099 -17.4291 
10.7052 3.64959 -1.47607 -0.721494 
-0.0904931 1.53259 0.00163193 1.92705 
1.05387 1.25881 3.50872 -4.84657 
-0.165581 -0.869049 -0.315774 -0.74468 
11.2559 4.81731 -0.252387 -0.207486 
0.106435 0.125307 -1.51794 4.2602 
0.189078 4.40009 -0.393659 1.37735 
0.025396 0.343578 -0.526996 -0.918019 
0.702564 3.36658 -1.27639 -0.403117 
-0.621691 13.4492 1.3467 1.02103 
69.2317 -4.77599 -0.342917 -3.72255 
-0.261738 -0.315069 -0.613821 -4.82679 
-0.702026 3.19012 0.967616 1.3866 
-1.5663 -0.300791 -0.0113566 0.518801 
-1.99081 1.00455 -1.59711 1.07707 
1.50138 -0.615496 -92.2857 1.49115 
2.73888 0.857007 0.436228 3.71445 
-0.227369 -0.675512 -0.615439 0.627589 
2.12963 0.157503 -0.0454037 -0.3425 
-2.533 1.15632 -0.149248 0.506316 
0.828068 2.81295 6.65991 -1.17398 
-1.9362 0.0307808 -0.945527 12.2971 
3.59958 0.515596 2.07181 -0.0194296 
-1.26877 -0.213877 2.06194 4.3864 
2.48725 6.74713 0.449944 0.482525 
0.927522 0.0878579 8.51338 -0.703414 
0.481288 0.903338 -1.54009 -0.17147 
0.830519 0.469227 18.9642 -0.294425 
4.62715 -0.651023 -0.00359481 -0.180146 
-0.723189 -1.88383 -2.87291 7.97814 
-1.12015 0.868337 7.62829 9.88161 
0.00799606 -0.199754 0.0717651 -2.62612 
1.4699 -0.846352 0.0857018 0.01749 
