0.474043 0.847416 0.562423 0.468643 
0.528894 0.719428 0.481822 0.530048 
0.139389 0.228588 0.444032 0.524356 
0.109652 0.546658 0.544072 0.475585 
0.35358 0.213842 0.446611 0.497511 
0.851043 0.585966 0.529197 0.493575 
0.188823 0.786482 0.535872 0.497322 
0.0936814 0.236738 0.532918 0.529334 
0.67729 0.437794 0.428955 0.491 
0.475975 0.14705 0.485702 0.466883 
0.18604 0.492381 0.57648 0.564641 
0.988011 0.63624 0.570571 0.556128 
0.609649 0.398714 0.325139 0.427089 
0.214859 0.182436 0.647243 0.446054 
0.728631 0.518485 0.3987 0.512733 
0.110597 0.750995 0.418607 0.537572 
0.333194 0.655207 0.6027 0.56458 
0.234302 0.443594 0.422238 0.556968 
0.57504 0.676525 0.48024 0.509566 
0.82013 0.431528 0.361836 0.470029 
0.0394354 0.487864 0.424076 0.494335 
0.0339267 0.655541 0.298352 0.49966 
0.896578 0.586263 0.487074 0.487587 
0.710954 0.769655 0.495466 0.518708 
0.472217 0.289134 0.569274 0.481272 
0.975839 0.328066 0.587859 0.564771 
0.427996 0.540719 0.593886 0.537233 
0.221849 0.657658 0.507062 0.456344 
0.774042 0.582887 0.578784 0.47339 
0.439933 0.531245 0.451941 0.459711 
0.681875 0.563296 0.451778 0.457385 
0.414834 0.414808 0.47476 0.486591 
0.97386 0.630282 0.523358 0.493041 
0.697675 0.685218 0.578139 0.460588 
0.338063 0.706177 0.57368 0.478801 
0.561882 0.406178 0.389596 0.514597 
0.356851 0.461333 0.572901 0.4629 
0.448715 0.279172 0.552131 0.48778 
0.0358234 0.634835 0.568504 0.542837 
0.586401 0.516074 0.420772 0.508152 
0.487316 0.587219 0.607615 0.498091 
0.842513 0.242141 0.641348 0.499151 
0.413448 0.397959 0.325139 0.53295 
0.582765 0.446919 0.626015 0.509262 
0.285635 0.358789 0.433658 0.537907 
0.373458 0.72361 0.522638 0.488455 
0.0940932 0.351319 0.513753 0.490472 
0.0400042 0.160574 0.524964 0.497517 
0.416271 0.140965 0.513289 0.503996 
0.923381 0.402802 0.480604 0.5234 
0.050123 0.280727 0.558623 0.55622 
0.202816 0.741542 0.374444 0.515331 
0.609199 0.807625 0.513894 0.482988 
0.529677 0.541955 0.531324 0.506266 
0.440128 0.584041 0.4057 0.460623 
0.610738 0.731969 0.595671 0.515413 
0.35147 0.601298 0.376726 0.473797 
0.248689 0.553609 0.454257 0.500791 
0.558065 0.592886 0.458475 0.469365 
0.379915 0.570485 0.602567 0.489836 
0.744394 0.158233 0.397784 0.454402 
0.299792 0.400024 0.622227 0.505506 
0.324036 0.347002 0.62418 0.529127 
0.565337 0.477277 0.377622 0.507288 
0.977214 0.421475 0.430303 0.52838 
0.0214972 0.532046 0.396799 0.4615 
0.0485648 0.420777 0.5732 0.52602 
0.0175154 0.0952241 0.559681 0.472527 
0.728166 0.639108 0.428961 0.553888 
0.0215909 0.465096 0.508066 0.490229 
0.690803 0.223128 0.479386 0.492675 
0.797716 0.862816 0.281964 0.514315 
0.433063 0.49606 0.565436 0.55083 
0.202094 0.454286 0.48024 0.52495 
0.0858317 0.466327 0.627159 0.511017 
0.430394 0.212887 0.376071 0.50212 
0.480611 0.417543 0.396478 0.4866 
0.498861 0.353913 0.62638 0.491206 
0.62358 0.0822025 0.429363 0.496348 
0.259255 0.328289 0.498886 0.497256 
0.379579 0.40951 0.539598 0.475784 
0.575726 0.726616 0.458562 0.533091 
0.514339 0.548252 0.3222 0.501805 
0.862273 0.720449 0.516877 0.522882 
0.328881 0.603208 0.525734 0.550475 
0.203951 0.514321 0.39759 0.511199 
0.372299 0.602132 0.451831 0.505457 
0.0173547 0.520657 0.481353 0.523922 
0.597036 0.521137 0.408461 0.529134 
0.457532 0.819408 0.585501 0.535921 
0.594044 0.338661 0.340627 0.467532 
0.95955 0.590867 0.646525 0.529529 
0.0280588 0.492345 0.508243 0.474223 
0.451015 0.605594 0.383464 0.479394 
0.514767 0.304352 0.856352 0.49241 
0.716591 0.687155 0.429847 0.486776 
0.838576 0.565029 0.288507 0.470805 
0.394495 0.261276 0.568576 0.53673 
0.108836 0.473604 0.47889 0.496413 
0.954977 0.573681 0.513718 0.456772 
0.813991 0.0807675 0.465818 0.485925 
0.965159 0.133924 0.42959 0.500399 
0.986902 0.388407 0.478322 0.492907 
0.0351954 0.629384 0.574436 0.447968 
0.864412 0.611504 0.554686 0.495661 
0.0894523 0.314977 0.519934 0.531634 
0.459247 0.687823 0.434317 0.54313 
0.602246 0.367763 0.445867 0.51304 
0.634377 0.479342 0.381467 0.524098 
0.356718 0.915943 0.38564 0.562737 
0.720673 0.599957 0.426732 0.444391 
0.98543 0.468158 0.441879 0.534902 
0.101204 0.279606 0.551895 0.454925 
0.574916 0.925488 0.687248 0.509932 
0.908694 0.510713 0.535212 0.51408 
0.627048 0.774055 0.44577 0.476283 
0.628243 0.346079 0.541037 0.55793 
0.0313671 0.384571 0.532343 0.496283 
0.442795 0.690689 0.663118 0.543221 
0.599782 0.441359 0.511911 0.460212 
0.200853 0.508146 0.448278 0.472862 
0.404733 0.284651 0.495531 0.48892 
0.123182 0.82218 0.547585 0.469406 
0.622268 0.52127 0.612238 0.522955 
0.160252 0.304445 0.516313 0.493204 
0.0257303 0.31787 0.404273 0.527641 
0.814177 0.227812 0.469585 0.485694 
0.675773 0.0547753 0.508227 0.49579 
0.915529 0.485751 0.482589 0.490814 
0.309304 0.735619 0.803436 0.428759 
0.927649 0.203837 0.609759 0.49681 
0.914612 0.367741 0.46028 0.509619 
0.265151 0.547959 0.58206 0.485306 
0.154685 0.762995 0.582682 0.526979 
0.529549 0.585061 0.51926 0.491574 
0.820541 0.6285 0.436099 0.511311 
0.160798 0.508355 0.557023 0.493009 
0.375353 0.244303 0.575201 0.560084 
0.797794 0.532662 0.439074 0.463264 
0.967051 0.617683 0.49536 0.489861 
0.218951 0.936633 0.496163 0.550543 
0.690493 0.743756 0.542771 0.49937 
0.24869 0.396314 0.392993 0.467428 
0.0421845 0.12917 0.569992 0.533459 
0.906338 0.0755342 0.601215 0.505913 
0.363936 0.293881 0.392132 0.539027 
0.0144684 0.651006 0.622871 0.45683 
0.356084 0.350362 0.600153 0.517507 
0.127295 0.871242 0.483764 0.501838 
0.565413 0.781689 0.37498 0.458235 
0.295096 0.577201 0.591612 0.510635 
0.578258 0.650949 0.610906 0.522864 
0.613766 0.955047 0.382251 0.515256 
0.270655 0.312366 0.375101 0.571394 
0.628375 0.208506 0.348897 0.451863 
0.27493 0.445772 0.421131 0.500392 
0.907778 0.586929 0.553007 0.484703 
0.798397 0.326949 0.659978 0.457985 
0.934894 0.219237 0.573465 0.533532 
0.532636 0.505825 0.674618 0.511516 
0.333718 0.237932 0.559808 0.512177 
0.659734 0.622118 0.462237 0.50974 
0.416066 0.408223 0.448263 0.497007 
0.863373 0.400595 0.496206 0.517237 
0.841819 0.238073 0.331729 0.474274 
0.493006 0.386749 0.462244 0.467519 
0.738265 0.235284 0.602515 0.510769 
0.210332 0.606458 0.338374 0.504229 
0.279365 0.0744636 0.584731 0.532296 
0.668879 0.4041 0.483633 0.544127 
0.853898 0.401009 0.517037 0.456464 
0.452085 0.463391 0.643582 0.513445 
0.98301 0.251849 0.351132 0.513981 
0.33761 0.455468 0.517253 0.545753 
0.0275785 0.584347 0.522653 0.501515 
0.795725 0.172456 0.665017 0.503479 
0.711145 0.324238 0.413581 0.498865 
0.884571 0.298578 0.397543 0.509394 
0.794825 0.458851 0.45053 0.481094 
0.0338725 0.278077 0.435852 0.519946 
0.132698 0.408364 0.414224 0.551314 
0.0604552 0.791963 0.422451 0.494883 
0.730921 0.727905 0.479417 0.471781 
0.212996 0.763614 0.53991 0.477756 
0.297585 0.271643 0.460907 0.463486 
0.527657 0.51789 0.600202 0.468778 
0.00360509 0.319643 0.467309 0.517051 
0.936382 0.509965 0.512308 0.542448 
0.829878 0.460714 0.573501 0.515965 
0.751174 0.656021 0.602353 0.466626 
0.0866092 0.669242 0.590745 0.530684 
0.638445 0.741328 0.497452 0.479319 
0.759619 0.350925 0.53522 0.495229 
0.566877 0.725778 0.494061 0.485762 
0.989211 0.23256 0.517919 0.495686 
0.770441 0.338744 0.436314 0.506789 
0.851321 0.338803 0.404075 0.550483 
0.356758 0.307295 0.603261 0.531213 
0.583788 0.501418 0.523865 0.4381 
0.202699 0.482018 0.780356 0.528047 
0.560934 0.493023 0.603848 0.431333 
0.493152 0.441723 0.496883 0.523079 
0.668912 0.244928 0.566286 0.509595 
0.265284 0.737962 0.483506 0.489324 
0.0791529 0.586195 0.495195 0.493418 
0.994039 0.886478 0.483249 0.498423 
0.276113 0.338775 0.565901 0.509739 
0.926719 0.514087 0.366308 0.453849 
0.674431 0.249341 0.506088 0.470004 
0.540236 0.85761 0.396804 0.469791 
0.306739 0.658209 0.499739 0.495764 
0.57655 0.620728 0.550511 0.449595 
0.266973 0.659777 0.694771 0.509762 
0.992189 0.739872 0.69822 0.504508 
0.17001 0.33105 0.481228 0.499253 
0.878824 0.722563 0.412989 0.49088 
0.0349657 0.265562 0.583291 0.508193 
0.127536 0.207948 0.506111 0.504436 
0.889696 0.342419 0.566538 0.50784 
0.0650335 0.216492 0.502736 0.475769 
0.2219 0.577458 0.32829 0.503368 
0.787729 0.814909 0.444999 0.518354 
0.765933 0.158448 0.429102 0.445608 
0.920858 0.363257 0.41387 0.512587 
0.181113 0.4716 0.418702 0.484545 
0.228663 0.213796 0.439165 0.474238 
0.638345 0.735043 0.457789 0.495694 
0.393789 0.453935 0.333737 0.491673 
0.218756 0.629592 0.475198 0.500843 
0.941039 0.445609 0.40758 0.484795 
0.0205092 0.480165 0.370525 0.537526 
0.229941 0.850917 0.423605 0.47741 
0.793789 0.521747 0.479155 0.510082 
0.234488 0.624449 0.537522 0.507415 
0.694024 0.362201 0.543583 0.491484 
0.0782826 0.660145 0.387542 0.467468 
0.0739674 0.475305 0.522538 0.51626 
0.627329 0.663326 0.5628 0.522486 
0.999408 0.75815 0.623807 0.505397 
0.0381472 0.633498 0.403232 0.450705 
0.357128 0.562045 0.32487 0.516517 
0.682243 0.509815 0.388002 0.517663 
0.183236 0.60657 0.541165 0.487562 
0.348922 0.546424 0.399244 0.504347 
0.230529 0.425361 0.627374 0.5009 
0.976519 0.109594 0.436869 0.52831 
0.305215 0.70206 0.433739 0.464675 
0.725773 0.43735 0.451799 0.509285 
0.997093 0.819866 0.50289 0.484446 
0.962401 0.710371 0.527067 0.476901 
0.830382 0.708248 0.43591 0.522636 
0.347366 0.736201 0.338046 0.466872 
0.441768 0.068657 0.60624 0.48205 
0.595478 0.694238 0.464349 0.499796 
0.991562 0.280603 0.699764 0.51333 
0.534747 0.265771 0.632477 0.520711 
0.695881 0.303677 0.463853 0.540983 
0.792836 0.230443 0.297564 0.524415 
0.0732698 0.121503 0.693845 0.518714 
0.277672 0.500728 0.490886 0.514885 
0.190424 0.629942 0.531552 0.489734 
0.502516 0.333355 0.48632 0.461576 
0.114214 0.318672 0.563989 0.499563 
0.737075 0.256016 0.46756 0.500288 
0.535269 0.568918 0.34105 0.518797 
0.864992 0.864498 0.521527 0.507561 
0.231482 0.362034 0.39745 0.492417 
0.170399 0.403334 0.503652 0.530178 
0.840916 0.55178 0.551683 0.470123 
0.538059 0.418166 0.434635 0.531429 
0.32174 0.648912 0.590382 0.484551 
0.0990874 0.347533 0.468231 0.434465 
0.389592 0.548892 0.404934 0.48579 
0.619505 0.475015 0.37538 0.51122 
0.685943 0.366129 0.504395 0.460388 
0.392431 0.713224 0.400908 0.481422 
0.696494 0.27429 0.663072 0.489171 
0.0868825 0.607142 0.384311 0.495997 
0.952897 0.110551 0.471928 0.478602 
0.925596 0.686833 0.481322 0.510144 
0.569184 0.367538 0.355448 0.517063 
0.598987 0.594431 0.401561 0.470224 
0.248684 0.644768 0.671882 0.499578 
0.947388 0.23493 0.533967 0.514103 
0.619281 0.541617 0.549499 0.499902 
0.656268 0.60022 0.516288 0.505784 
0.984765 0.387572 0.483011 0.447678 
0.848953 0.792071 0.576732 0.565177 
0.307609 0.343932 0.538769 0.508107 
0.253387 0.902545 0.463232 0.481014 
0.93503 0.652504 0.607206 0.529297 
0.961072 0.609685 0.461039 0.50051 
0.670069 0.794608 0.465337 0.431603 
0.50096 0.745334 0.517903 0.473591 
0.865146 0.752501 0.349756 0.460871 
0.84633 0.723063 0.565579 0.496105 
0.691172 0.0663111 0.474291 0.460539 
0.438592 0.634681 0.546389 0.505814 
0.196128 0.802623 0.598128 0.523026 
0.533552 0.68016 0.442093 0.488114 
0.33603 0.314595 0.57635 0.509022 
0.0697493 0.643874 0.55861 0.480054 
0.764687 0.231322 0.441522 0.477955 
0.724439 0.350122 0.43053 0.50499 
0.646714 0.45641 0.45188 0.529013 
0.151676 0.604821 0.53635 0.504635 
0.327953 0.446818 0.644608 0.514051 
0.364063 0.670143 0.534999 0.492923 
0.338367 0.763666 0.583289 0.514518 
0.570008 0.863119 0.413639 0.5145 
0.0986473 0.529238 0.392213 0.52979 
0.504228 0.787748 0.466209 0.497947 
0.933801 0.162847 0.608644 0.460318 
0.286409 0.281801 0.643266 0.497459 
0.243604 0.399345 0.556436 0.510106 
0.217021 0.21591 0.608379 0.507718 
0.748207 0.622301 0.540289 0.49595 
0.405496 0.430072 0.46841 0.518854 
0.295168 0.756214 0.440555 0.512907 
0.768975 0.156887 0.568952 0.533794 
0.729997 0.915278 0.518698 0.482982 
0.370407 0.235608 0.523932 0.470994 
0.0789347 0.222328 0.499251 0.488281 
0.397062 0.19618 0.440546 0.503335 
0.187935 0.255665 0.541755 0.457929 
0.639232 0.472549 0.421708 0.51688 
0.726375 0.565465 0.533925 0.523215 
0.107569 0.562086 0.481605 0.551996 
0.352981 0.638997 0.528618 0.458064 
0.360511 0.774682 0.544848 0.511389 
0.19725 0.500604 0.464406 0.512546 
0.938122 0.342715 0.65279 0.504435 
0.25642 0.445381 0.488183 0.483927 
0.967189 0.689769 0.515773 0.500539 
0.47058 0.767272 0.270818 0.502358 
0.290587 0.517574 0.590448 0.524874 
0.93084 0.172634 0.545486 0.499167 
0.625735 0.22407 0.654139 0.496372 
0.067 0.721229 0.406127 0.462362 
0.186183 0.273776 0.429185 0.499505 
0.990478 0.70402 0.45304 0.511542 
0.960111 0.776106 0.656595 0.479818 
0.138314 0.304711 0.462491 0.483846 
0.760177 0.528918 0.487766 0.439817 
0.411976 0.349582 0.43365 0.542017 
0.237347 0.548146 0.377583 0.457271 
0.207127 0.634468 0.432346 0.521907 
0.867424 0.877803 0.503997 0.488095 
0.161202 0.54505 0.559576 0.493097 
0.539667 0.488056 0.547888 0.53187 
0.371869 0.677122 0.674793 0.484684 
0.395605 0.63459 0.554948 0.51304 
0.198596 0.49672 0.400564 0.561343 
0.61339 0.40056 0.52667 0.493436 
0.92789 0.609826 0.553602 0.435573 
0.58312 0.38484 0.551675 0.496586 
0.502635 0.611442 0.438149 0.538568 
0.80169 0.735907 0.54736 0.499889 
0.817485 0.471341 0.566667 0.4918 
0.334658 0.43441 0.587454 0.487183 
0.892887 0.572012 0.551246 0.48509 
0.430171 0.187949 0.604257 0.498582 
0.940736 0.51238 0.387328 0.526446 
0.95974 0.498392 0.693323 0.497069 
0.581594 0.671587 0.571356 0.487707 
0.383219 0.397971 0.46405 0.52162 
0.371261 0.609961 0.372253 0.461186 
0.886995 0.479506 0.374352 0.480849 
0.162509 0.205498 0.465171 0.533381 
0.516 0.362873 0.416053 0.480633 
0.0689484 0.511404 0.582842 0.500616 
0.407319 0.620547 0.337446 0.512184 
0.941266 0.471686 0.345998 0.523033 
0.591534 0.496666 0.55066 0.501979 
0.314339 0.750082 0.379043 0.501248 
0.268866 0.371081 0.461551 0.458954 
0.56215 0.826167 0.498568 0.491949 
0.182678 0.41533 0.543812 0.493663 
0.26154 0.495002 0.37532 0.531233 
0.601262 0.488353 0.501672 0.502064 
0.387534 0.289182 0.317611 0.545251 
0.472382 0.442142 0.504979 0.533769 
0.57985 0.465244 0.534934 0.500455 
0.0194936 0.512927 0.469282 0.52854 
0.290445 0.850186 0.539368 0.517145 
0.127967 0.411118 0.508775 0.472558 
0.896044 0.901149 0.594993 0.492317 
0.402378 0.449608 0.416065 0.547797 
0.835826 0.762344 0.555011 0.487469 
0.891047 0.740539 0.579633 0.475003 
0.833567 0.41746 0.472569 0.462976 
0.527766 0.185296 0.400735 0.535485 
0.316641 0.573914 0.441237 0.521934 
0.65754 0.429222 0.451564 0.478068 
0.951554 0.787314 0.450772 0.513433 
0.967026 0.14136 0.58755 0.509111 
0.997592 0.676517 0.569049 0.494435 
0.533937 0.880374 0.509561 0.510902 
0.30216 0.675461 0.769763 0.534594 
0.103751 0.455384 0.370221 0.473327 
0.0789965 0.458103 0.437338 0.459664 
0.527584 0.379302 0.47737 0.541938 
0.041594 0.347505 0.475511 0.482439 
0.273876 0.49459 0.608856 0.522258 
0.35936 0.868061 0.541447 0.467871 
0.509811 0.551982 0.601782 0.433136 
0.347414 0.659517 0.27032 0.504745 
0.472896 0.41234 0.595605 0.5062 
0.0369221 0.407646 0.38373 0.474713 
0.199532 0.434257 0.36295 0.458838 
0.517063 0.847328 0.563023 0.584595 
0.205898 0.273674 0.424328 0.467365 
0.393628 0.762459 0.356345 0.498824 
0.938777 0.421303 0.492151 0.528433 
0.661712 0.392383 0.570001 0.459189 
0.451655 0.812379 0.641154 0.503657 
0.751522 0.444234 0.506468 0.47648 
0.726081 0.691782 0.494601 0.493853 
0.882744 0.584351 0.445001 0.512429 
0.675803 0.76943 0.518822 0.502797 
0.739709 0.29354 0.498871 0.522768 
0.563662 0.870744 0.458981 0.533194 
0.649531 0.310173 0.527862 0.461332 
0.881606 0.442212 0.463382 0.535943 
0.874208 0.337201 0.725743 0.495528 
0.852917 0.682684 0.603922 0.51132 
0.616535 0.492806 0.548912 0.501841 
0.0702519 0.299654 0.474847 0.517344 
0.203933 0.55623 0.521807 0.553077 
0.00235434 0.436254 0.693557 0.480293 
0.0616835 0.336145 0.393679 0.488892 
0.655033 0.356701 0.50385 0.504059 
0.440678 0.800859 0.404585 0.478017 
0.223287 0.472689 0.490853 0.502818 
0.138778 0.39835 0.545937 0.466017 
0.51279 0.331244 0.646977 0.479363 
0.852479 0.525727 0.593102 0.493314 
0.781179 0.111115 0.562714 0.518777 
0.263447 0.744633 0.447605 0.436127 
0.858261 0.619249 0.489301 0.479736 
0.197612 0.284549 0.518889 0.486922 
0.812803 0.358331 0.571117 0.499173 
0.149786 0.690351 0.440967 0.519833 
0.107541 0.323153 0.531511 0.465234 
0.206411 0.531438 0.423723 0.468604 
0.748383 0.253422 0.558829 0.496688 
